label,source_log,compact_total_s,compact_comm_gb,bench_latency_s,bench_comm_gb,total_running_time_s,embedding_time_s,matmul_time_s,softmax_time_s,silu_time_s,layernorm_time_s,tanh_time_s,conv_time_s,other_time_s,total_comm_time_s,embedding_comm_time_s,matmul_comm_time_s,softmax_comm_time_s,silu_comm_time_s,layernorm_comm_time_s,tanh_comm_time_s,conv_comm_time_s,other_comm_time_s,total_comm_bytes_gb,embedding_comm_bytes_gb,matmul_comm_bytes_gb,softmax_comm_bytes_gb,silu_comm_bytes_gb,layernorm_comm_bytes_gb,tanh_comm_bytes_gb,conv_comm_bytes_gb,other_comm_bytes_gb,total_comm_rounds,embedding_comm_rounds,matmul_comm_rounds,softmax_comm_rounds,silu_comm_rounds,layernorm_comm_rounds,tanh_comm_rounds,conv_comm_rounds,other_comm_rounds
llama2_fourier,/home/ylu18/luoresearch/2PC/results/llama2_experiment_20260505_051342/shaft_llama2_seq8_8layer_fourier.log,44.91,28.78,44.91,28.78,44.905921459198,3.15697979927063,37.297255516052246,0.7391149997711182,0.6953613758087158,0.0,0.0,0.0,6.961822509765625e-05,18.367739022243768,1.5216307346709073,15.025749531574547,0.3233080320060253,0.5064448239281774,0.0,0.0,0.0,0.9906059000641108,28.778026819229126,1.9569398164749146,26.12451171875,0.02978515625,0.619384765625,0.0,0.0,0.0,0.047405362129211426,1997,2,73,328,152,0,0,0,1442
llama2_d2poly,/home/ylu18/luoresearch/2PC/results/llama2_experiment_20260505_051342/shaft_llama2_seq8_8layer_d2poly.log,43.01,28.17,43.01,28.17,43.013609886169434,3.095176935195923,36.177605628967285,0.7167742252349854,0.04821300506591797,0.0,0.0,0.0,6.29425048828125e-05,16.603734000585973,1.4589919690042734,13.849738081917167,0.30480286991223693,0.023420668207108974,0.0,0.0,0.0,0.9667804115451872,28.169140100479126,1.9569398164749146,26.12451171875,0.02978515625,0.010498046875,0.0,0.0,0.0,0.047405362129211426,1853,2,73,328,8,0,0,0,1442
