model,shaft_total_s,shaft_total_comm_gb,shaft_linear_s,shaft_linear_comm_gb,shaft_nonlin_s,shaft_nonlin_comm_gb,shaft_gelu_s,shaft_gelu_comm_gb,brillm_linear_s,brillm_linear_comm_gb,brillm_nonlin_s,brillm_nonlin_comm_gb,brillm_gelu_s,brillm_gelu_comm_gb,brillm_total_s,brillm_total_comm_gb,online_speedup,online_comm_less
"GPT2-base, 12 layers",19.957417726516724,11.3086177110672,5.995698690414429,2.053173065185547,13.961719036102295,9.255444645881653,2.9540467262268066,4.1484375,0.3823507199999985,0.8115978239999999,11.075672309875488,5.177007145881653,0.068,0.07,11.458023029875486,5.988604969881653,1.7417854436563827,1.8883559306284785
