label,kind,total_s,online_s,offline_s,sent_mb,recv_mb,wire_tb,comm_gb,bw_gbps,tput_cps,prg_s,localmm_s,gilboa_s,file_s,ot_calls,total_ots,M,K,N,iterations,total_s_all_iterations,comm_s,gemm_s,source_log
llama_W_QKV,online,0.12053480000000003,0.12053480000000003,,134.479872,134.479872,0.000134479872,0.134479872,8.925546613923945,,0.0016695000000000026,,,,,,8,4096,4096,100,12.053480000000002,0.10769879999999998,0.0011141000000000002,/home/ylu18/luoresearch/2PC/results/llama2_experiment_20260505_032704/brillm_online_llama_W_QKV.log
llama_W_O,online,0.11999789999999998,0.11999789999999998,,134.479872,134.479872,0.000134479872,0.134479872,8.96548169592968,,0.0016776000000000022,,,,,,8,4096,4096,100,11.999789999999997,0.10714920000000003,0.0011172000000000005,/home/ylu18/luoresearch/2PC/results/llama2_experiment_20260505_032704/brillm_online_llama_W_O.log
llama_W_gateup,online,0.31200579999999994,0.31200579999999994,,360.972288,360.972288,0.000360972288,0.360972288,9.255527634422181,,0.004482100000000005,,,,,,8,4096,11008,100,31.200579999999995,0.2782948999999999,0.002360000000000002,/home/ylu18/luoresearch/2PC/results/llama2_experiment_20260505_032704/brillm_online_llama_W_gateup.log
llama_W_down,online,0.3133124,0.3133124,,361.414656,361.414656,0.000361414656,0.361414656,9.228224762250074,,0.004490000000000005,,,,,,8,11008,4096,100,31.331239999999998,0.2789638,0.0029574999999999988,/home/ylu18/luoresearch/2PC/results/llama2_experiment_20260505_032704/brillm_online_llama_W_down.log
llama_QKT,online,8.476000000000018e-05,8.476000000000018e-05,,0.016384,0.016384,1.6384e-08,1.6383999999999998e-05,1.5463898065125024,,1.0019999999999831e-05,,,,,,8,128,8,1000,0.08476000000000018,2.3679999999999838e-05,2.004999999999966e-05,/home/ylu18/luoresearch/2PC/results/llama2_experiment_20260505_032704/brillm_online_llama_QKT.log
llama_scoresV,online,7.021999999999964e-05,7.021999999999964e-05,,0.008704,0.008704,8.704e-09,8.704e-06,0.9916263172885269,,1.0019999999999831e-05,,,,,,8,8,128,1000,0.07021999999999963,2.0419999999999676e-05,1.0059999999999829e-05,/home/ylu18/luoresearch/2PC/results/llama2_experiment_20260505_032704/brillm_online_llama_scoresV.log
